acq_entity,local_sku,bezeichnung,kategori,anvandning,vardorganism,reaktivitet,storlek,pris_local,currency,supplier_ref,active_flag,free_text_spec,erp_system,source_country
NordBio Sweden,NB-67633,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-47297,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-88551,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-48556,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-94212,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-36151,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-19476,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Denmark,ND-45345,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-61871,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-84251,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-65735,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-20664,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-99864,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-82616,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Denmark,ND-58202,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-39471,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-37882,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Denmark,ND-13086,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Denmark,ND-75613,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Denmark,ND-88985,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-42820,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-64878,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-56168,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-41346,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Denmark,ND-13206,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-20406,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-86540,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Denmark,ND-52939,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-45492,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Denmark,ND-78768,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-17956,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-13144,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Denmark,ND-60516,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Denmark,ND-98615,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-16157,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-21289,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-48280,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-95208,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-76090,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-29248,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-58732,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Denmark,ND-35461,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-56080,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-49179,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-85519,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-17131,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-95914,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-78073,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-77041,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-54463,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-86347,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Denmark,ND-31261,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-64988,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-45879,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Denmark,ND-45204,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Denmark,ND-83893,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-10238,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-26800,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-56024,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Denmark,ND-16746,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Denmark,ND-14621,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-21279,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Denmark,ND-56519,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-20876,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-80514,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-55821,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-28063,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Denmark,ND-93802,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-88156,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-14276,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-75025,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-72977,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-44330,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-43691,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-30165,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-22575,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-63195,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-20111,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Denmark,ND-43925,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-94109,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-17775,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-79615,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Denmark,ND-50767,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-29644,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-75554,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-41036,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Denmark,ND-88899,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-49421,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-70181,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-82228,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-29017,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-54053,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-83985,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-40907,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-35936,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-13418,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-48119,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-16387,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-13674,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-24228,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-22942,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-28994,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-80173,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-88375,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-23186,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-75765,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-12967,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Denmark,ND-15837,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-31134,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-68327,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-13004,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-15121,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-92613,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-49670,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-93906,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-30034,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Sweden,NB-42177,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-26680,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-43513,CD20 antikropp FITC,Antikroppar,Flodescytometri,Mus,Human,0.1 mL,410.00,SEK,BA100245,1,Clone 2H7 for human FC,JeevesERP,SE
NordBio Denmark,ND-71280,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-52754,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Denmark,ND-59278,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-90411,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-80152,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Denmark,ND-37183,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Denmark,ND-74786,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-71702,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Denmark,ND-94214,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-73270,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-23102,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Denmark,ND-79014,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-49107,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Denmark,ND-74065,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Denmark,ND-14480,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Sweden,NB-36802,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-58949,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-52123,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-60594,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-19556,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-37507,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-67156,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Denmark,ND-23631,BCA protein assay kit,Proteinanalyse,Protein kvantificering,,,500 test,1295.00,DKK,BG-BCA-500,1,Colorimetric assay kit,Navision,DK
NordBio Denmark,ND-56228,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Denmark,ND-80529,GAPDH antistof,Antistoffer,Western blot,Kanin,"Human, mus",100 uL,155.00,DKK,LV-GAPDH-RB-100,1,"Polyclonal, cell lysate validated",Navision,DK
NordBio Sweden,NB-57550,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-56277,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-22008,TNF alfa ELISA kit,ELISA,ELISA,,Human,96 brunnar,535.00,SEK,NA-TNF-96,1,For serum/plasma use,JeevesERP,SE
NordBio Sweden,NB-55101,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
NordBio Sweden,NB-65262,HeLa celllysat,Cellbiologi,WB,,Human,100 ug,135.00,SEK,CN-HELA-LYSATE,1,Legacy stock from prior supplier,JeevesERP,SE
NordBio Sweden,NB-45747,CD20 antikropp PE,Antikroppar,Flodescytometri,Mus,Human,100 uL,425.00,SEK,BA-100246,1,PE conjugated clone 2H7,JeevesERP,SE
NordBio Sweden,NB-25270,CD3 antikropp FITC,Antikroppar,Flodescytometri,Mus,Manniska,100 ul,345.00,SEK,IP-CD3-FITC-100,1,UCHT1 clone,JeevesERP,SE
NordBio Sweden,NB-58879,IL6 ELISA-kit,ELISA,ELISA,,Human,96 brunnar,565.00,SEK,NAIL696,1,Serum och plasma,JeevesERP,SE
