supplier_name,supplier_sku,supplier_product_name,target,host_species,reactivity,application,clone,conjugate,size,size_unit,price_usd,currency,availability_status,lead_time_days,datasheet_id,ruo_flag,description
ImmunoPeak,IP-69588,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,250.88,USD,Low Stock,9,GEN-70280,Y,Unconjugated format for secondary antibody workflows
ImmunoPeak,IP-88167,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,391.47,USD,In Stock,4,GEN-37524,Y,Flow cytometry reagent for whole blood
ImmunoPeak,IP-30486,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,275.19,USD,Low Stock,9,GEN-67634,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-76327,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,449.85,USD,In Stock,5,GEN-27483,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-53795,HeLa Cell Lysate,,,Human,WB,,,100,ug,148.73,USD,Discontinued,0,GEN-57463,Y,Whole cell lysate from HeLa line
ImmunoPeak,IP-21331,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,286.63,USD,In Stock,4,GEN-96007,Y,Flow cytometry reagent for whole blood
ImmunoPeak,IP-87912,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,281.21,USD,Low Stock,9,GEN-23520,Y,Unconjugated format for secondary antibody workflows
ImmunoPeak,IP-12888,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,260.32,USD,Low Stock,9,GEN-34060,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-63083,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,596.08,USD,In Stock,2,GEN-48585,Y,"Healthy donor PBMC, cryopreserved"
LabVeritas,LV-25220,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,224.86,USD,In Stock,5,GEN-36504,Y,Colorimetric protein quantification kit
BioAxis,GEN-25353,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1551.53,USD,In Stock,7,GEN-56045,Y,"Same clone, larger pack size"
BioAxis,GEN-24983,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1524.82,USD,In Stock,7,GEN-92457,Y,"Same clone, larger pack size"
CytoNova,CN-26455,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,116.83,USD,In Stock,8,GEN-28641,Y,Carrier free recombinant human IL-2
BioAxis,BA-18071,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,557.16,USD,In Stock,6,GEN-47644,Y,PE conjugated variant for human samples
CytoNova,CN-75622,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,601.40,USD,Backorder,21,GEN-71989,N,Diagnostic use labeling under evaluation
BioAxis,BA-18350,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,557.34,USD,In Stock,2,GEN-39580,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-78330,HeLa Cell Lysate,,,Human,WB,,,100,ug,143.80,USD,Discontinued,0,GEN-94388,Y,Whole cell lysate from HeLa line
CytoNova,CN-20231,HeLa Cell Lysate,,,Human,WB,,,100,ug,106.52,USD,Discontinued,0,GEN-79612,Y,Whole cell lysate from HeLa line
LabVeritas,LV-33390,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,196.38,USD,In Stock,5,GEN-60094,Y,Colorimetric protein quantification kit
CytoNova,CN-57597,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,652.89,USD,Backorder,21,GEN-66724,N,Diagnostic use labeling under evaluation
ImmunoPeak,IP-77800,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,373.16,USD,In Stock,4,GEN-54368,Y,Flow cytometry reagent for whole blood
LabVeritas,LV-36590,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,220.68,USD,In Stock,3,GEN-41547,Y,Validated in western blot. Suitable for cell lysates.
CytoNova,CN-59303,HeLa Cell Lysate,,,Human,WB,,,100,ug,104.91,USD,Discontinued,0,GEN-84961,Y,Whole cell lysate from HeLa line
CytoNova,CN-71223,HeLa Cell Lysate,,,Human,WB,,,100,ug,126.80,USD,Discontinued,0,GEN-65625,Y,Whole cell lysate from HeLa line
ImmunoPeak,IP-67442,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,264.94,USD,Low Stock,9,GEN-72111,Y,Unconjugated format for secondary antibody workflows
LabVeritas,LV-25616,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,153.54,USD,In Stock,5,GEN-56588,Y,Colorimetric protein quantification kit
CytoNova,CN-88682,HeLa Cell Lysate,,,Human,WB,,,100,ug,133.53,USD,Discontinued,0,GEN-17843,Y,Whole cell lysate from HeLa line
CytoNova,CN-54662,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,472.18,USD,Backorder,21,GEN-93818,N,Diagnostic use labeling under evaluation
BioAxis,GEN-66432,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1553.65,USD,In Stock,7,GEN-31166,Y,"Same clone, larger pack size"
BioAxis,BA-83281,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,476.26,USD,In Stock,6,GEN-32721,Y,PE conjugated variant for human samples
ImmunoPeak,IP-51132,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,307.34,USD,Low Stock,9,GEN-96424,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-11632,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,600.77,USD,In Stock,2,GEN-89696,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-16162,HeLa Cell Lysate,,,Human,WB,,,100,ug,141.86,USD,Discontinued,0,GEN-31904,Y,Whole cell lysate from HeLa line
CytoNova,CN-85305,HeLa Cell Lysate,,,Human,WB,,,100,ug,143.40,USD,Discontinued,0,GEN-72592,Y,Whole cell lysate from HeLa line
ImmunoPeak,IP-13980,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,255.27,USD,Low Stock,9,GEN-97138,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-34611,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,403.24,USD,In Stock,6,GEN-12858,Y,PE conjugated variant for human samples
ImmunoPeak,IP-82002,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,256.08,USD,Low Stock,9,GEN-88541,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-11199,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,654.40,USD,Backorder,21,GEN-70501,N,Diagnostic use labeling under evaluation
BioAxis,BA-76362,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,470.61,USD,In Stock,6,GEN-33162,Y,PE conjugated variant for human samples
BioAxis,BA-74209,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,593.16,USD,In Stock,2,GEN-28712,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-10592,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,123.56,USD,In Stock,8,GEN-60837,Y,Carrier free recombinant human IL-2
CytoNova,CN-61494,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,143.31,USD,In Stock,8,GEN-28451,Y,Carrier free recombinant human IL-2
BioAxis,BA-19976,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,404.23,USD,In Stock,6,GEN-87949,Y,PE conjugated variant for human samples
CytoNova,CN-24656,HeLa Cell Lysate,,,Human,WB,,,100,ug,100.62,USD,Discontinued,0,GEN-81991,Y,Whole cell lysate from HeLa line
CytoNova,CN-67186,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,537.08,USD,In Stock,12,GEN-71073,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-21145,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,543.16,USD,In Stock,6,GEN-48591,Y,PE conjugated variant for human samples
LabVeritas,LV-29768,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,195.20,USD,In Stock,3,GEN-99710,Y,Validated in western blot. Suitable for cell lysates.
ImmunoPeak,IP-85898,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,376.30,USD,In Stock,4,GEN-86603,Y,Flow cytometry reagent for whole blood
LabVeritas,LV-14616,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,220.74,USD,In Stock,5,GEN-48745,Y,Colorimetric protein quantification kit
LabVeritas,LV-87513,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,225.57,USD,In Stock,5,GEN-74561,Y,Colorimetric protein quantification kit
BioAxis,BA-26338,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,454.81,USD,In Stock,5,GEN-26512,Y,Validated for flow cytometry on human PBMC samples
BioAxis,GEN-96570,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1710.51,USD,In Stock,7,GEN-51789,Y,"Same clone, larger pack size"
LabVeritas,LV-23784,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,167.82,USD,In Stock,5,GEN-67282,Y,Colorimetric protein quantification kit
LabVeritas,LV-42270,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,217.39,USD,In Stock,3,GEN-34412,Y,Validated in western blot. Suitable for cell lysates.
CytoNova,CN-58266,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,150.19,USD,In Stock,8,GEN-87193,Y,Carrier free recombinant human IL-2
BioAxis,BA-56986,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,408.80,USD,In Stock,6,GEN-47451,Y,PE conjugated variant for human samples
CytoNova,CN-99191,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,538.48,USD,In Stock,12,GEN-88676,Y,Sandwich ELISA for serum and plasma
ImmunoPeak,IP-85218,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,247.06,USD,Low Stock,9,GEN-28054,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-72526,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,415.74,USD,In Stock,6,GEN-63507,Y,PE conjugated variant for human samples
LabVeritas,LV-39646,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,203.15,USD,In Stock,5,GEN-70767,Y,Colorimetric protein quantification kit
LabVeritas,LV-66056,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,180.06,USD,In Stock,5,GEN-17694,Y,Colorimetric protein quantification kit
LabVeritas,LV-89414,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,153.63,USD,In Stock,5,GEN-83527,Y,Colorimetric protein quantification kit
BioAxis,BA-32408,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,409.97,USD,In Stock,5,GEN-88756,Y,Validated for flow cytometry on human PBMC samples
LabVeritas,LV-74270,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,206.88,USD,In Stock,5,GEN-94487,Y,Colorimetric protein quantification kit
ImmunoPeak,IP-42503,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,333.75,USD,Low Stock,9,GEN-16479,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-37119,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,127.59,USD,In Stock,8,GEN-31191,Y,Carrier free recombinant human IL-2
CytoNova,CN-91483,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,543.90,USD,In Stock,12,GEN-51698,Y,Sandwich ELISA for serum and plasma
BioAxis,GEN-83804,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1503.99,USD,In Stock,7,GEN-56406,Y,"Same clone, larger pack size"
LabVeritas,LV-84271,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,189.45,USD,In Stock,5,GEN-79240,Y,Colorimetric protein quantification kit
CytoNova,CN-73263,HeLa Cell Lysate,,,Human,WB,,,100,ug,129.00,USD,Discontinued,0,GEN-43116,Y,Whole cell lysate from HeLa line
BioAxis,GEN-70640,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,2034.82,USD,In Stock,7,GEN-68882,Y,"Same clone, larger pack size"
BioAxis,GEN-71436,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1542.30,USD,In Stock,7,GEN-69448,Y,"Same clone, larger pack size"
BioAxis,GEN-23182,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,2029.40,USD,In Stock,7,GEN-53582,Y,"Same clone, larger pack size"
CytoNova,CN-77331,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,491.79,USD,Backorder,21,GEN-55052,N,Diagnostic use labeling under evaluation
BioAxis,GEN-17809,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1607.84,USD,In Stock,7,GEN-30409,Y,"Same clone, larger pack size"
ImmunoPeak,IP-63109,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,249.92,USD,Low Stock,9,GEN-92369,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-87721,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,128.61,USD,In Stock,8,GEN-59623,Y,Carrier free recombinant human IL-2
ImmunoPeak,IP-61457,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,236.64,USD,Low Stock,9,GEN-70844,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-43685,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,627.01,USD,In Stock,2,GEN-33299,Y,"Healthy donor PBMC, cryopreserved"
LabVeritas,LV-35686,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,172.84,USD,In Stock,5,GEN-17183,Y,Colorimetric protein quantification kit
CytoNova,CN-66507,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,502.83,USD,In Stock,12,GEN-33994,Y,Sandwich ELISA for serum and plasma
ImmunoPeak,IP-11623,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,302.99,USD,In Stock,4,GEN-89981,Y,Flow cytometry reagent for whole blood
CytoNova,CN-86528,HeLa Cell Lysate,,,Human,WB,,,100,ug,149.45,USD,Discontinued,0,GEN-55473,Y,Whole cell lysate from HeLa line
ImmunoPeak,IP-27034,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,339.11,USD,Low Stock,9,GEN-42419,Y,Unconjugated format for secondary antibody workflows
LabVeritas,LV-70156,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,238.31,USD,In Stock,3,GEN-40655,Y,Validated in western blot. Suitable for cell lysates.
BioAxis,BA-73280,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,527.66,USD,In Stock,5,GEN-79576,Y,Validated for flow cytometry on human PBMC samples
ImmunoPeak,IP-75581,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,305.37,USD,Low Stock,9,GEN-96935,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-93181,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,536.94,USD,In Stock,5,GEN-46317,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-99313,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,150.67,USD,In Stock,8,GEN-52985,Y,Carrier free recombinant human IL-2
BioAxis,BA-11246,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,753.10,USD,In Stock,2,GEN-36714,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-22585,HeLa Cell Lysate,,,Human,WB,,,100,ug,145.85,USD,Discontinued,0,GEN-94705,Y,Whole cell lysate from HeLa line
LabVeritas,LV-71581,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,200.04,USD,In Stock,5,GEN-44923,Y,Colorimetric protein quantification kit
BioAxis,GEN-75367,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1533.87,USD,In Stock,7,GEN-20628,Y,"Same clone, larger pack size"
BioAxis,GEN-46569,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1849.26,USD,In Stock,7,GEN-14485,Y,"Same clone, larger pack size"
BioAxis,BA-44735,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,487.42,USD,In Stock,5,GEN-44136,Y,Validated for flow cytometry on human PBMC samples
ImmunoPeak,IP-45675,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,272.07,USD,Low Stock,9,GEN-25370,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-62168,HeLa Cell Lysate,,,Human,WB,,,100,ug,143.75,USD,Discontinued,0,GEN-41928,Y,Whole cell lysate from HeLa line
CytoNova,CN-76827,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,547.65,USD,In Stock,12,GEN-28073,Y,Sandwich ELISA for serum and plasma
LabVeritas,LV-18286,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,248.30,USD,In Stock,3,GEN-14437,Y,Validated in western blot. Suitable for cell lysates.
LabVeritas,LV-60489,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,213.05,USD,In Stock,5,GEN-54894,Y,Colorimetric protein quantification kit
BioAxis,BA-37125,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,484.89,USD,In Stock,6,GEN-87858,Y,PE conjugated variant for human samples
ImmunoPeak,IP-25332,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,347.35,USD,In Stock,4,GEN-99194,Y,Flow cytometry reagent for whole blood
ImmunoPeak,IP-29150,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,276.23,USD,Low Stock,9,GEN-63464,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-70885,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,814.83,USD,In Stock,2,GEN-93480,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-71389,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,172.41,USD,In Stock,8,GEN-43425,Y,Carrier free recombinant human IL-2
CytoNova,CN-54988,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,510.25,USD,Backorder,21,GEN-61988,N,Diagnostic use labeling under evaluation
BioAxis,BA-76836,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,740.62,USD,In Stock,2,GEN-83341,Y,"Healthy donor PBMC, cryopreserved"
LabVeritas,LV-10186,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,201.94,USD,In Stock,3,GEN-22048,Y,Validated in western blot. Suitable for cell lysates.
ImmunoPeak,IP-45067,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,FC,UCHT1,FITC,100,uL,313.47,USD,In Stock,4,GEN-64258,Y,Flow cytometry reagent for whole blood
LabVeritas,LV-77149,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,219.78,USD,In Stock,3,GEN-81357,Y,Validated in western blot. Suitable for cell lysates.
CytoNova,CN-21313,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,464.44,USD,Backorder,21,GEN-36099,N,Diagnostic use labeling under evaluation
CytoNova,CN-86759,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,422.92,USD,In Stock,12,GEN-80798,Y,Sandwich ELISA for serum and plasma
CytoNova,CN-64563,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,128.16,USD,In Stock,8,GEN-49740,Y,Carrier free recombinant human IL-2
CytoNova,CN-84228,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,420.63,USD,In Stock,12,GEN-42933,Y,Sandwich ELISA for serum and plasma
ImmunoPeak,IP-68328,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,323.84,USD,Low Stock,9,GEN-33627,Y,Unconjugated format for secondary antibody workflows
BioAxis,GEN-82897,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,2102.42,USD,In Stock,7,GEN-90438,Y,"Same clone, larger pack size"
ImmunoPeak,IP-55314,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,237.86,USD,Low Stock,9,GEN-56809,Y,Unconjugated format for secondary antibody workflows
BioAxis,BA-35842,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,445.03,USD,In Stock,6,GEN-12625,Y,PE conjugated variant for human samples
CytoNova,CN-20932,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,152.30,USD,In Stock,8,GEN-85688,Y,Carrier free recombinant human IL-2
LabVeritas,LV-59093,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,158.74,USD,In Stock,5,GEN-28205,Y,Colorimetric protein quantification kit
LabVeritas,LV-41151,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,245.98,USD,In Stock,3,GEN-10012,Y,Validated in western blot. Suitable for cell lysates.
LabVeritas,LV-77860,GAPDH Rabbit Polyclonal Antibody,GAPDH,Rabbit,"Human, Mouse",WB,,,100,uL,204.71,USD,In Stock,3,GEN-18154,Y,Validated in western blot. Suitable for cell lysates.
BioAxis,GEN-50529,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,2036.36,USD,In Stock,7,GEN-33212,Y,"Same clone, larger pack size"
ImmunoPeak,IP-30306,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,276.89,USD,Low Stock,9,GEN-41976,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-30080,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,162.14,USD,In Stock,8,GEN-69187,Y,Carrier free recombinant human IL-2
BioAxis,BA-36319,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,592.18,USD,In Stock,2,GEN-93493,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-86190,TNF alpha ELISA Kit,TNFα,,Human,ELISA,,HRP,96,tests,548.27,USD,Backorder,21,GEN-37000,N,Diagnostic use labeling under evaluation
ImmunoPeak,IP-12219,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,237.68,USD,Low Stock,9,GEN-24149,Y,Unconjugated format for secondary antibody workflows
BioAxis,GEN-81980,Anti CD20 mAb,CD-20,Mouse,Hu,FACS,2H7,Fitc,0.5,mL,1986.56,USD,In Stock,7,GEN-83359,Y,"Same clone, larger pack size"
LabVeritas,LV-71697,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,185.43,USD,In Stock,5,GEN-15683,Y,Colorimetric protein quantification kit
BioAxis,BA-44510,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,FC,2H7,FITC,100,uL,364.39,USD,In Stock,5,GEN-74441,Y,Validated for flow cytometry on human PBMC samples
CytoNova,CN-49692,HeLa Cell Lysate,,,Human,WB,,,100,ug,134.17,USD,Discontinued,0,GEN-14822,Y,Whole cell lysate from HeLa line
CytoNova,CN-36987,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,428.52,USD,In Stock,12,GEN-50051,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-15555,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,762.21,USD,In Stock,2,GEN-40097,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-57470,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,132.39,USD,In Stock,8,GEN-64427,Y,Carrier free recombinant human IL-2
CytoNova,CN-87966,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,522.94,USD,In Stock,12,GEN-96568,Y,Sandwich ELISA for serum and plasma
BioAxis,BA-34187,Anti-CD20 Monoclonal Antibody,CD20,Mouse,Human,Flow Cytometry,2H7,PE,100,uL,463.36,USD,In Stock,6,GEN-67200,Y,PE conjugated variant for human samples
ImmunoPeak,IP-73731,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,263.71,USD,Low Stock,9,GEN-15801,Y,Unconjugated format for secondary antibody workflows
ImmunoPeak,IP-20705,"Anti-CD3 antibody, clone UCHT1",CD3,Mouse,Human,Flow,UCHT1,No conjugate,100,uL,345.00,USD,Low Stock,9,GEN-27152,Y,Unconjugated format for secondary antibody workflows
CytoNova,CN-17746,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,422.88,USD,In Stock,12,GEN-73865,Y,Sandwich ELISA for serum and plasma
LabVeritas,LV-31120,BCA Protein Assay Kit,,,,Protein Quantification,,,500,tests,225.25,USD,In Stock,5,GEN-36388,Y,Colorimetric protein quantification kit
BioAxis,BA-85035,"Human PBMC, Cryopreserved",,,Human,Cell Assay,,,10,vials,552.53,USD,In Stock,2,GEN-13554,Y,"Healthy donor PBMC, cryopreserved"
CytoNova,CN-18889,Recombinant Human IL-2 Protein,IL2,,Human,Cell Culture,,,10,ug,172.02,USD,In Stock,8,GEN-69889,Y,Carrier free recombinant human IL-2
CytoNova,CN-51746,TNF-alpha ELISA Kit,TNF-alpha,,Human,ELISA,,HRP,96,wells,601.99,USD,In Stock,12,GEN-82171,Y,Sandwich ELISA for serum and plasma
