search_date,country,raw_query,clicked_product_id,clicked_supplier_sku,search_result_count,zero_result_flag,session_id,customer_segment
2026-02-06,DE,human pbmc cryopreserved,EB-70895,BA-27244,4,0,GEN-77340,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-89787,BA-77359,4,0,GEN-46371,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-46554,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-98189,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-96600,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-85788,NB-38664,1,0,GEN-20312,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-95546,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-60675,BA-15917,4,0,GEN-54267,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-52040,EL-42145,2,0,GEN-56266,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-85841,EL-55544,2,0,GEN-84970,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-37666,EL-72885,2,0,GEN-25411,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-18671,BA-35565,4,0,GEN-15934,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-48171,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-87865,NB-68435,1,0,GEN-29073,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-24598,LV-16308,5,0,GEN-61894,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-49695,NB-65033,1,0,GEN-42158,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-29379,GEN-55006,3,0,GEN-12967,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-24385,NB-36285,1,0,GEN-57605,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-14945,BA-57751,4,0,GEN-30456,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-15063,NB-11732,1,0,GEN-55128,Biopharma
2026-02-05,DE,hela lysate wb control,EB-65651,EL-43456,1,0,GEN-35201,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-41723,NB-17646,1,0,GEN-15676,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-19859,NB-40762,1,0,GEN-26569,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-26746,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-53820,EL-39223,2,0,GEN-38021,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-57025,BA-10465,4,0,GEN-65780,Academic
2026-02-03,DE,anti cd20 human flow,EB-67830,GEN-41268,3,0,GEN-15448,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-19279,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-35227,BA-35235,4,0,GEN-75449,Academic
2026-02-05,DE,hela lysate wb control,EB-48333,EL-65587,1,0,GEN-12601,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-70820,NB-10500,1,0,GEN-73219,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-25715,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-69334,NB-22667,1,0,GEN-50309,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-83906,CN-35716,2,0,GEN-39550,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-56287,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-60098,NB-79029,1,0,GEN-19965,Biopharma
2026-02-05,DE,hela lysate wb control,EB-67455,EL-45629,1,0,GEN-94281,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-15716,NB-61898,1,0,GEN-18218,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-61408,EL-81101,2,0,GEN-72316,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-68659,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-50753,EL-83534,2,0,GEN-53215,Hospital
2026-02-05,DE,hela lysate wb control,EB-76287,EL-83047,1,0,GEN-20428,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-48995,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-41297,NB-40106,1,0,GEN-49569,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-90322,EL-76977,2,0,GEN-51670,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-94156,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-93415,NB-45109,1,0,GEN-65827,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-48065,NB-62940,1,0,GEN-29530,Biopharma
2026-02-05,DE,hela lysate wb control,EB-90416,EL-58781,1,0,GEN-77433,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-51197,CN-53399,2,0,GEN-98171,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-76701,EL-92466,2,0,GEN-27990,Hospital
2026-02-05,DE,hela lysate wb control,EB-26333,EL-57333,1,0,GEN-96866,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-19430,LV-11415,5,0,GEN-48611,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-20025,Academic
2026-02-03,DE,anti cd20 human flow,EB-30205,GEN-53782,3,0,GEN-15882,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-13564,BA-66989,4,0,GEN-83740,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-99824,NB-61612,1,0,GEN-79796,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-64705,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-94606,BA-31482,4,0,GEN-50215,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-99289,EL-11510,2,0,GEN-60812,Hospital
2026-02-03,DE,anti cd20 human flow,EB-45051,GEN-35979,3,0,GEN-60495,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-82749,CN-81623,2,0,GEN-78823,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-26435,NB-76572,1,0,GEN-19924,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-96247,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-57740,BA-87982,4,0,GEN-26097,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-32485,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-93040,CN-11223,2,0,GEN-78794,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-18302,EL-78217,2,0,GEN-58614,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-62228,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-20734,LV-47848,5,0,GEN-97782,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-19612,BA-29032,4,0,GEN-78795,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-81302,EL-86365,2,0,GEN-31987,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-83639,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-63633,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-62314,NB-69735,1,0,GEN-46204,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-23360,EL-20040,2,0,GEN-80887,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-41703,CN-48067,2,0,GEN-91748,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-81052,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-42417,NB-51252,1,0,GEN-67619,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-59257,BA-68752,4,0,GEN-42968,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-23240,BA-35617,4,0,GEN-79601,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-41205,NB-46650,1,0,GEN-27892,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-62617,CN-59798,2,0,GEN-40022,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-82790,NB-63222,1,0,GEN-69895,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-79042,NB-87268,1,0,GEN-74330,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-66320,CN-98286,2,0,GEN-42823,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-54395,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-12640,GEN-85711,3,0,GEN-50679,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-90717,EL-85860,2,0,GEN-51608,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-67417,LV-92191,5,0,GEN-86375,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-23659,EL-77598,2,0,GEN-23296,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-40827,CN-93368,2,0,GEN-99453,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-95375,CN-85820,2,0,GEN-20828,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-68528,BA-60318,4,0,GEN-32304,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-55682,BA-60122,4,0,GEN-65296,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-83210,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-24809,NB-92864,1,0,GEN-23805,Biopharma
2026-02-05,DE,hela lysate wb control,EB-88607,EL-32278,1,0,GEN-82328,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-28038,NB-76110,1,0,GEN-40599,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-68731,NB-33564,1,0,GEN-47406,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-80861,EL-47740,2,0,GEN-50326,Hospital
2026-02-03,DE,anti cd20 human flow,EB-77981,GEN-58808,3,0,GEN-31239,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-98430,NB-18502,1,0,GEN-52440,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-35172,NB-94752,1,0,GEN-11471,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-48217,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-85132,BA-81057,4,0,GEN-13472,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-27351,EL-88001,2,0,GEN-55810,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-78097,CN-72125,2,0,GEN-12264,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-87303,LV-27651,5,0,GEN-64170,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-75206,NB-14235,1,0,GEN-71064,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-43005,BA-67593,4,0,GEN-88855,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-70344,NB-92675,1,0,GEN-51298,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-30413,CN-85380,2,0,GEN-41972,Hospital
2026-02-05,DE,hela lysate wb control,EB-95580,EL-65913,1,0,GEN-37876,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-56387,CN-91822,2,0,GEN-94286,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-64997,BA-85218,4,0,GEN-90360,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-81159,LV-77598,5,0,GEN-84524,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-45417,CN-33289,2,0,GEN-52310,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-19094,Academic
2026-02-03,DE,anti cd20 human flow,EB-93687,GEN-60292,3,0,GEN-35749,Academic
2026-02-03,DE,anti cd20 human flow,EB-84842,GEN-18685,3,0,GEN-53275,Academic
2026-02-03,DE,anti cd20 human flow,EB-50208,GEN-10277,3,0,GEN-97424,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-82012,Academic
2026-02-05,DE,hela lysate wb control,EB-63711,EL-82002,1,0,GEN-38310,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-55592,CN-21246,2,0,GEN-87875,Hospital
2026-02-05,DE,hela lysate wb control,EB-75309,EL-46761,1,0,GEN-13297,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-95321,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-47083,BA-66944,4,0,GEN-40416,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-82605,LV-18118,5,0,GEN-44867,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-84885,GEN-83884,3,0,GEN-96845,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-27234,NB-23670,1,0,GEN-97955,Academic
2026-02-03,DE,anti cd20 human flow,EB-61905,GEN-77033,3,0,GEN-17701,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-20502,NB-52869,1,0,GEN-87163,Biopharma
2026-02-05,DE,hela lysate wb control,EB-39638,EL-89331,1,0,GEN-95730,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-15662,NB-69327,1,0,GEN-62352,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-24287,EL-56336,2,0,GEN-93721,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-37861,EL-88862,2,0,GEN-30340,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-36658,BA-90193,4,0,GEN-69899,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-31575,CN-17557,2,0,GEN-34079,Hospital
2026-02-05,DE,hela lysate wb control,EB-85562,EL-95063,1,0,GEN-96497,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-69616,GEN-86490,3,0,GEN-61458,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-42861,NB-70873,1,0,GEN-86916,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-38047,Academic
2026-02-03,DE,anti cd20 human flow,EB-82552,GEN-28033,3,0,GEN-39068,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-95583,CN-96725,2,0,GEN-70374,Hospital
2026-02-05,DE,hela lysate wb control,EB-69313,EL-84530,1,0,GEN-22145,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-69160,LV-45413,5,0,GEN-49847,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-74766,CN-49923,2,0,GEN-90127,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-94018,NB-61013,1,0,GEN-48232,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-18720,CN-99836,2,0,GEN-47506,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-93263,CN-63833,2,0,GEN-40593,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-57723,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-23883,BA-24028,4,0,GEN-14837,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-76756,LV-65769,5,0,GEN-84696,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-34085,NB-59198,1,0,GEN-79809,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-72667,NB-30602,1,0,GEN-67813,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-97046,CN-56754,2,0,GEN-64405,Hospital
2026-02-03,DE,anti cd20 human flow,EB-44118,GEN-36254,3,0,GEN-94038,Academic
2026-02-05,DE,hela lysate wb control,EB-58504,EL-61836,1,0,GEN-61796,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-27868,GEN-16845,3,0,GEN-71125,Academic
2026-02-03,DE,anti cd20 human flow,EB-50280,GEN-13739,3,0,GEN-16830,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-99629,NB-36225,1,0,GEN-61582,Biopharma
2026-02-05,DE,hela lysate wb control,EB-90636,EL-69821,1,0,GEN-15484,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-84184,CN-65424,2,0,GEN-81420,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-45151,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-74136,BA-18462,4,0,GEN-96850,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-41535,NB-68587,1,0,GEN-27615,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-98173,LV-65081,5,0,GEN-84526,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-37799,LV-91838,5,0,GEN-76523,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-70075,EL-16313,2,0,GEN-41126,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-10065,BA-97946,4,0,GEN-69978,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-31304,NB-76047,1,0,GEN-86453,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-65719,CN-49485,2,0,GEN-88696,Hospital
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-85496,EL-92269,2,0,GEN-65109,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-46768,BA-67383,4,0,GEN-23126,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-89231,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-20888,LV-27299,5,0,GEN-64540,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-15328,Biopharma
2026-02-05,DE,hela lysate wb control,EB-72326,EL-51118,1,0,GEN-46086,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-35840,NB-58999,1,0,GEN-80389,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-47348,NB-78313,1,0,GEN-25362,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-57794,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-92795,Biopharma
2026-02-05,DE,hela lysate wb control,EB-62726,EL-35062,1,0,GEN-94523,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-27677,CN-73708,2,0,GEN-21937,Hospital
2026-02-06,DE,human pbmc cryopreserved,EB-52493,BA-57988,4,0,GEN-68714,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-57534,LV-11056,5,0,GEN-44049,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-83425,CN-39200,2,0,GEN-89217,Hospital
2026-02-03,DE,anti cd20 human flow,EB-32616,GEN-47232,3,0,GEN-17952,Academic
2026-02-05,DE,hela lysate wb control,EB-67240,EL-18741,1,0,GEN-64530,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-84247,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-96877,LV-85574,5,0,GEN-14522,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-63999,Academic
2026-02-03,DE,anti cd20 human flow,EB-31640,GEN-29043,3,0,GEN-72405,Academic
2026-02-03,DE,anti cd20 human flow,EB-16519,GEN-62753,3,0,GEN-48506,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-84150,CN-60271,2,0,GEN-66891,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-28824,LV-83856,5,0,GEN-39381,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-83259,NB-42824,1,0,GEN-44885,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-68612,GEN-52027,3,0,GEN-32911,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-78795,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-75043,Biopharma
2026-02-05,DE,hela lysate wb control,EB-51227,EL-29460,1,0,GEN-47657,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-12494,GEN-75105,3,0,GEN-17525,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-25860,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-88874,CN-25037,2,0,GEN-13042,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-19770,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-31797,EL-23799,2,0,GEN-53801,Hospital
2026-02-05,DE,tnf alpha diagnostic elisa,EB-68986,CN-34942,2,0,GEN-30840,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-71858,NB-50453,1,0,GEN-72447,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-68430,NB-50055,1,0,GEN-77328,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-66239,NB-75179,1,0,GEN-47764,Biopharma
2026-02-05,DE,tnf alpha diagnostic elisa,EB-96812,CN-95640,2,0,GEN-19357,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-48560,Academic
2026-02-03,DE,anti cd20 human flow,EB-73767,GEN-37012,3,0,GEN-78213,Academic
2026-02-03,DE,anti cd20 human flow,EB-51302,GEN-15501,3,0,GEN-44273,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-97468,LV-36674,5,0,GEN-44566,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-23089,LV-96378,5,0,GEN-35696,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-16932,NB-77110,1,0,GEN-14879,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-29137,LV-57421,5,0,GEN-48334,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-22615,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-54474,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-12419,LV-37491,5,0,GEN-81595,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-81769,NB-18455,1,0,GEN-11115,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-75339,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-57709,EL-60034,2,0,GEN-63897,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-70277,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-36155,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-39450,NB-45076,1,0,GEN-20698,Academic
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-57389,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-11750,BA-91236,4,0,GEN-23590,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-39695,BA-94913,4,0,GEN-52697,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-66236,CN-61518,2,0,GEN-20936,Hospital
2026-02-07,SE,flodescytometri cd20 antikropp,EB-60753,NB-91244,1,0,GEN-37142,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-49089,EL-21297,2,0,GEN-10676,Hospital
2026-02-08,DE,protein quantification bca kit 500,EB-24104,LV-88968,5,0,GEN-83161,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-24043,GEN-29870,3,0,GEN-66225,Academic
2026-02-03,DE,anti cd20 human flow,EB-88993,GEN-73006,3,0,GEN-19827,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-81699,Biopharma
2026-02-05,DE,hela lysate wb control,EB-69238,EL-80846,1,0,GEN-21644,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-76730,EL-21061,2,0,GEN-35502,Hospital
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-72816,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-81036,NB-36032,1,0,GEN-22868,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-83496,Biopharma
2026-02-04,DE,anti il6 serum elisa,,,0,1,GEN-93491,Academic
2026-02-03,SE,cd20 fitc 2h7,EB-47614,NB-51075,1,0,GEN-97151,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-99620,BA-14593,4,0,GEN-78461,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-13223,BA-83207,4,0,GEN-38816,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-66800,CN-86726,2,0,GEN-30522,Hospital
2026-02-03,SE,cd20 fitc 2h7,EB-99370,NB-45389,1,0,GEN-31042,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-76551,NB-52172,1,0,GEN-51675,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-79259,NB-89383,1,0,GEN-13335,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-20033,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-97264,NB-38092,1,0,GEN-92122,Academic
2026-02-03,DE,anti cd20 human flow,EB-77292,GEN-78533,3,0,GEN-77536,Academic
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-98172,EL-29188,2,0,GEN-53449,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-63332,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-47196,GEN-30734,3,0,GEN-72431,Academic
2026-02-03,DE,anti cd20 human flow,EB-67727,GEN-74632,3,0,GEN-66743,Academic
2026-02-05,DE,hela lysate wb control,EB-51815,EL-25379,1,0,GEN-33333,Biopharma
2026-02-08,DE,protein quantification bca kit 500,EB-90325,LV-55358,5,0,GEN-29063,Biopharma
2026-02-07,SE,flodescytometri cd20 antikropp,EB-35198,NB-79517,1,0,GEN-56731,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-67413,BA-52039,4,0,GEN-28357,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-75753,Biopharma
2026-02-04,FR,cytometrie en flux cd3 fitc,EB-36942,EL-12298,2,0,GEN-62152,Hospital
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-75090,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-97169,BA-19362,4,0,GEN-54106,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-15256,Biopharma
2026-02-05,DE,hela lysate wb control,EB-46598,EL-75934,1,0,GEN-56682,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-37922,GEN-31628,3,0,GEN-56983,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-74764,NB-94992,1,0,GEN-33366,Academic
2026-02-08,DE,protein quantification bca kit 500,EB-46617,LV-88757,5,0,GEN-16081,Biopharma
2026-02-06,DE,human pbmc cryopreserved,EB-22482,BA-18064,4,0,GEN-40573,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-25656,NB-11520,1,0,GEN-78674,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-54701,BA-11765,4,0,GEN-86225,Academic
2026-02-05,DE,tnf alpha diagnostic elisa,EB-47355,CN-56128,2,0,GEN-21903,Hospital
2026-02-03,DE,anti cd20 human flow,EB-72113,GEN-23538,3,0,GEN-71195,Academic
2026-02-06,DE,human pbmc cryopreserved,EB-64747,BA-93166,4,0,GEN-54263,Academic
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-36360,Biopharma
2026-02-05,DE,hela lysate wb control,EB-76605,EL-11684,1,0,GEN-89081,Biopharma
2026-02-03,SE,cd20 fitc 2h7,EB-76118,NB-65949,1,0,GEN-99635,Biopharma
2026-02-06,DE,cluster of differentiation 20 antibody,,,0,1,GEN-52384,Biopharma
2026-02-05,DE,hela lysate wb control,EB-43841,EL-93642,1,0,GEN-40316,Biopharma
2026-02-03,DE,anti cd20 human flow,EB-29629,GEN-12333,3,0,GEN-39636,Academic
2026-02-03,DE,anti cd20 human flow,EB-69287,GEN-40116,3,0,GEN-57318,Academic
2026-02-07,SE,flodescytometri cd20 antikropp,EB-27379,NB-85411,1,0,GEN-94905,Academic
