supplier_name,supplier_sku,internal_product_id,country,price_local,currency,inventory_status,lead_time_days,min_order_qty,last_feed_timestamp,discontinued_flag
EuroLab,EL-19906,EB-41936,DE,428.21,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
LabVeritas,LV-26585,EB-45014,DE,198.74,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-80365,EB-86959,US,596.53,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-79746,EB-46593,DE,139.44,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-59884,EB-23047,US,507.25,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-89777,EB-98540,DE,98.43,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-97587,EB-74555,SE,344.25,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-47458,EB-19747,DE,439.17,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-27178,EB-14776,SE,489.79,SEK,Available,4,1,2026-02-02T04:00:00,N
NordAssay,NA-27852,EB-25481,DE,463.61,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-75578,EB-66333,DE,315.32,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-74977,EB-29633,SE,331.06,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-93282,EB-15792,DE,163.01,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
ImmunoPeak,IP-47522,EB-52647,DE,288.00,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-30226,EB-29757,DE,347.74,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-44806,EB-14489,DE,323.56,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-72080,EB-92739,DE,345.10,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioAxis,BA-83863,EB-28517,DE,372.08,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-84241,EB-59725,US,608.11,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-80913,EB-60835,DE,320.60,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-28444,EB-33133,US,425.78,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-52590,EB-10254,DE,141.89,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-48050,EB-17013,DE,449.21,EUR,In Stock,5,1,2026-02-01T05:00:00,N
LabVeritas,LV-40710,EB-49032,DE,182.01,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-13448,EB-33419,DE,239.69,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-98505,EB-16301,DE,182.34,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-40271,EB-28490,DE,333.42,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordAssay,NA-72371,EB-85867,DE,460.00,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-99676,EB-54880,US,492.29,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-38104,EB-93563,SE,446.87,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-40267,EB-49413,DE,182.25,EUR,In Stock,3,1,2026-02-02T05:00:00,N
EuroLab,EL-74629,EB-90959,DE,421.62,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
ImmunoPeak,IP-23842,EB-28574,DE,296.31,EUR,In Stock,4,1,2026-02-03T05:00:00,N
LabVeritas,LV-32064,EB-28699,DE,203.99,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-85896,EB-53409,DE,178.37,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-14478,EB-28537,US,496.23,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-37601,EB-67648,DE,402.03,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-99751,EB-45715,US,549.38,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-96504,EB-44620,SE,433.83,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-37673,EB-50638,DE,208.38,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-68311,EB-14475,US,500.30,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioGnostics,BG-14781,EB-51796,DE,176.00,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-72904,EB-33436,DE,169.03,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-11069,EB-28296,US,605.21,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-34706,EB-28004,DE,388.24,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-82072,EB-37130,DE,469.23,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-91200,EB-74502,DE,168.52,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-83517,EB-27901,US,538.01,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-50112,EB-14315,US,443.27,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-94270,EB-97976,SE,452.28,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-65642,EB-37806,DE,176.87,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-38584,EB-38818,DE,137.88,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-82818,EB-96137,US,486.87,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-40256,EB-97147,DE,209.67,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
EuroLab,EL-98666,EB-45581,DE,327.47,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-85606,EB-44105,DE,373.08,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-61804,EB-35844,DE,467.74,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-57916,EB-51588,US,580.33,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-10942,EB-72798,DE,317.71,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-61144,EB-74317,SE,478.23,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-49751,EB-98300,US,553.88,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-19311,EB-91322,US,496.14,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-54148,EB-10110,DE,382.40,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-74864,EB-12403,DE,450.53,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-83226,EB-48023,DE,587.95,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-53880,EB-68463,US,471.54,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-53730,EB-47318,DE,381.92,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-94974,EB-31209,DE,464.37,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-60898,EB-11905,DE,490.04,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-79355,EB-50176,DE,117.09,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-60557,EB-52205,DE,508.10,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioGnostics,BG-83221,EB-50809,DE,176.74,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-47733,EB-31585,US,567.11,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-10087,EB-98270,DE,230.85,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-47029,EB-87774,US,442.47,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-35215,EB-17869,DE,229.85,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-47687,EB-48162,US,408.96,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-74060,EB-89520,DE,263.05,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-81423,EB-49197,DE,99.59,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-33950,EB-57537,DE,206.08,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioGnostics,BG-58876,EB-13021,DE,170.83,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
ImmunoPeak,IP-16317,EB-16663,DE,299.75,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-20352,EB-47197,DE,382.68,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-75547,EB-22761,DE,418.39,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-65933,EB-83838,DE,449.55,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-63056,EB-60925,DE,96.77,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-93415,EB-77359,DE,131.23,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-68221,EB-73080,SE,481.66,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-11020,EB-64145,US,543.33,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-14818,EB-92696,US,548.71,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-47472,EB-25209,DE,286.11,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-69867,EB-98166,DE,473.94,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-43496,EB-36496,DE,337.70,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-12431,EB-58329,DE,105.40,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-22045,EB-79215,DE,430.49,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-80862,EB-21229,DE,359.14,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-11707,EB-16213,DE,561.12,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-10607,EB-44076,DE,342.62,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-76119,EB-14598,US,423.48,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-84366,EB-64051,SE,421.87,SEK,Available,4,1,2026-02-02T04:00:00,N
LabVeritas,LV-89647,EB-62519,DE,195.87,EUR,In Stock,3,1,2026-02-02T05:00:00,N
BioAxis,BA-10840,EB-31385,DE,331.69,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-29845,EB-37330,DE,472.21,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-71016,EB-81143,DE,358.58,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-92939,EB-13561,DE,108.94,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-40384,EB-95703,DE,420.10,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-53565,EB-31291,SE,338.91,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-97142,EB-83461,DE,413.38,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-54087,EB-85903,US,608.95,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-43288,EB-39276,DE,436.79,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-78756,EB-25855,US,532.33,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-84474,EB-41011,US,465.64,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-73597,EB-18493,US,556.41,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioGnostics,BG-33746,EB-12128,DE,237.97,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-69703,EB-91843,SE,375.22,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-48095,EB-87691,DE,434.76,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-18851,EB-44146,DE,137.37,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
LabVeritas,LV-79179,EB-62196,DE,192.64,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-45309,EB-56100,SE,390.92,SEK,Available,4,1,2026-02-02T04:00:00,N
BioAxis,BA-76837,EB-92429,US,542.33,USD,In Stock,6,1,2026-02-01T05:00:00,N
EuroLab,EL-84701,EB-53486,DE,387.19,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-54518,EB-53413,DE,484.89,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-14493,EB-24004,US,582.64,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-79373,EB-62859,SE,449.30,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-16003,EB-85916,US,532.05,USD,In Stock,12,1,2026-02-02T05:00:00,N
ImmunoPeak,IP-45392,EB-19316,DE,322.02,EUR,In Stock,4,1,2026-02-03T05:00:00,N
EuroLab,EL-76062,EB-83976,DE,424.68,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordAssay,NA-79964,EB-76659,DE,417.50,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
LabVeritas,LV-56355,EB-79053,DE,226.22,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-26398,EB-50045,US,624.75,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-85313,EB-70468,US,554.72,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-17773,EB-32968,DE,421.28,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-52219,EB-31762,SE,341.92,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-94421,EB-23231,DE,456.34,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
EuroLab,EL-62403,EB-24999,DE,384.03,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
EuroLab,EL-95013,EB-45418,DE,353.16,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
NordBio Sweden,NB-29934,EB-85624,SE,418.31,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-26929,EB-55854,US,504.67,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-42845,EB-52208,SE,473.97,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-88351,EB-48881,DE,107.04,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-19694,EB-38718,US,569.97,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioGnostics,BG-61416,EB-39005,DE,161.39,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioGnostics,BG-15978,EB-17715,DE,166.40,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-34134,EB-93412,DE,602.98,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-23653,EB-76848,US,554.19,USD,In Stock,6,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-17211,EB-49870,DE,364.40,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-97865,EB-91378,DE,184.66,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordBio Sweden,NB-28010,EB-40893,SE,455.28,SEK,Available,4,1,2026-02-02T04:00:00,N
NordAssay,NA-93611,EB-48923,DE,494.95,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-17896,EB-45615,DE,376.83,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-45730,EB-70248,DE,617.04,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-47525,EB-49732,US,408.51,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-84501,EB-66589,DE,432.52,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-92824,EB-72871,SE,466.50,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-30232,EB-37567,US,621.33,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-30552,EB-13212,US,475.81,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-30201,EB-32699,US,520.73,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-14058,EB-77046,US,468.05,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioGnostics,BG-55541,EB-12932,DE,195.64,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioGnostics,BG-29432,EB-29349,DE,222.87,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
LabVeritas,LV-55561,EB-74973,DE,211.89,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-29632,EB-50091,SE,378.13,SEK,Available,4,1,2026-02-02T04:00:00,N
NordAssay,NA-15431,EB-11385,DE,561.82,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-58946,EB-48037,US,443.31,USD,Backorder,21,1,2026-02-02T05:00:00,N
EuroLab,EL-22280,EB-89983,DE,404.47,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-31035,EB-10837,DE,184.08,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-38860,EB-86711,DE,433.92,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
EuroLab,EL-99087,EB-34866,DE,451.93,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-68074,EB-75984,DE,207.79,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-53486,EB-43791,US,504.14,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-75768,EB-25981,DE,437.24,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-56006,EB-69087,DE,417.12,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-79419,EB-86080,DE,341.98,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
CytoNova,CN-10853,EB-12521,US,514.25,USD,Backorder,21,1,2026-02-02T05:00:00,N
BioAxis,BA-48795,EB-32232,US,384.90,USD,In Stock,6,1,2026-02-01T05:00:00,N
LabVeritas,LV-85872,EB-83907,DE,174.97,EUR,In Stock,3,1,2026-02-02T05:00:00,N
LabVeritas,LV-85715,EB-50013,DE,208.73,EUR,In Stock,3,1,2026-02-02T05:00:00,N
CytoNova,CN-21065,EB-28370,DE,131.07,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
ImmunoPeak,IP-61253,EB-21101,DE,326.91,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-59821,EB-67401,DE,125.06,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-40894,EB-59942,SE,392.21,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-59891,EB-70047,US,516.71,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-63484,EB-78577,US,451.55,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-16669,EB-82869,DE,425.88,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-34797,EB-94283,US,401.76,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-68869,EB-63464,US,505.72,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-75684,EB-15112,US,525.27,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-52108,EB-98541,US,457.42,USD,Backorder,21,1,2026-02-02T05:00:00,N
LabVeritas,LV-54954,EB-20833,DE,177.37,EUR,In Stock,3,1,2026-02-02T05:00:00,N
NordAssay,NA-36523,EB-22326,DE,497.44,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-30982,EB-16786,DE,117.84,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-89502,EB-11721,US,603.78,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-15132,EB-47901,US,499.48,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordAssay,NA-15069,EB-58185,DE,517.53,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-23354,EB-11813,SE,413.95,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-38739,EB-37192,US,524.36,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-86188,EB-63673,US,604.09,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-78429,EB-96532,DE,124.79,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-19983,EB-44594,US,519.04,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-43647,EB-33142,US,435.25,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-88307,EB-16861,DE,127.96,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
ImmunoPeak,IP-49428,EB-19674,DE,380.64,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-94130,EB-17946,US,552.66,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-22260,EB-90937,DE,575.66,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-60559,EB-89779,SE,440.26,SEK,Available,4,1,2026-02-02T04:00:00,N
EuroLab,EL-85336,EB-31850,DE,419.99,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
ImmunoPeak,IP-38186,EB-89662,DE,377.00,EUR,In Stock,4,1,2026-02-03T05:00:00,N
CytoNova,CN-10089,EB-92910,US,586.77,USD,In Stock,12,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-90786,EB-76590,SE,482.29,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-31667,EB-69650,US,604.88,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordAssay,NA-55098,EB-36836,DE,621.03,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
NordBio Sweden,NB-72285,EB-36591,SE,336.10,SEK,Available,4,1,2026-02-02T04:00:00,N
ImmunoPeak,IP-59514,EB-87419,DE,380.35,EUR,In Stock,4,1,2026-02-03T05:00:00,N
ImmunoPeak,IP-91289,EB-18279,DE,303.99,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-48290,EB-10484,US,466.25,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordBio Sweden,NB-78123,EB-70306,SE,377.68,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-10300,EB-41122,DE,192.61,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-40552,EB-85092,DE,546.83,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-83200,EB-14447,US,645.12,USD,Backorder,21,1,2026-02-02T05:00:00,N
NordBio Sweden,NB-76819,EB-36024,SE,482.17,SEK,Available,4,1,2026-02-02T04:00:00,N
BioGnostics,BG-92577,EB-23749,DE,179.75,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-25979,EB-85460,DE,101.57,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordBio Sweden,NB-73253,EB-92336,SE,367.86,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-22364,EB-44925,US,605.79,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-14758,EB-40661,DE,100.60,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
EuroLab,EL-42039,EB-89109,DE,446.93,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
NordBio Sweden,NB-36641,EB-86955,SE,403.68,SEK,Available,4,1,2026-02-02T04:00:00,N
CytoNova,CN-42611,EB-22980,US,601.96,USD,In Stock,12,1,2026-02-02T05:00:00,N
CytoNova,CN-68553,EB-88494,US,556.13,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-92010,EB-42535,DE,350.00,EUR,In Stock,5,1,2026-02-01T05:00:00,N
CytoNova,CN-59617,EB-56258,US,426.39,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-69004,EB-94781,DE,411.36,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-52768,EB-17944,DE,351.68,EUR,Lagernd,3,1,2026-01-28T06:00:00,N
BioGnostics,BG-56548,EB-98869,DE,201.22,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-54809,EB-65882,DE,471.89,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
ImmunoPeak,IP-21544,EB-68636,DE,318.45,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioGnostics,BG-12894,EB-49529,DE,192.87,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
NordAssay,NA-32675,EB-86635,DE,621.11,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioGnostics,BG-21986,EB-37844,DE,219.68,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
CytoNova,CN-33380,EB-87010,DE,133.99,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
BioAxis,BA-30908,EB-57497,DE,353.05,EUR,In Stock,5,1,2026-02-01T05:00:00,N
EuroLab,EL-61365,EB-59116,DE,408.31,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioAxis,BA-11978,EB-64635,DE,362.79,EUR,In Stock,5,1,2026-02-01T05:00:00,N
NordAssay,NA-81605,EB-96793,DE,571.29,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
BioAxis,BA-21324,EB-14431,DE,337.50,EUR,In Stock,5,1,2026-02-01T05:00:00,N
BioAxis,BA-97209,EB-37216,US,375.03,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-83865,EB-74252,US,643.54,USD,Backorder,21,1,2026-02-02T05:00:00,N
CytoNova,CN-33421,EB-98851,DE,121.84,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
CytoNova,CN-40899,EB-26896,US,447.49,USD,In Stock,12,1,2026-02-02T05:00:00,N
BioAxis,BA-98913,EB-85388,DE,403.52,EUR,In Stock,5,1,2026-02-01T05:00:00,N
ImmunoPeak,IP-89700,EB-10807,DE,335.81,EUR,In Stock,4,1,2026-02-03T05:00:00,N
BioAxis,BA-70128,EB-28476,US,399.62,USD,In Stock,6,1,2026-02-01T05:00:00,N
BioAxis,BA-75509,EB-27144,US,421.50,USD,In Stock,6,1,2026-02-01T05:00:00,N
CytoNova,CN-16893,EB-70917,US,541.80,USD,In Stock,12,1,2026-02-02T05:00:00,N
EuroLab,EL-30791,EB-72617,DE,403.65,EUR,Lagernd,2,1,2026-01-29T06:00:00,N
BioGnostics,BG-97711,EB-40068,DE,188.92,EUR,Lagernd,5,1,2026-01-31T06:00:00,N
BioAxis,BA-18536,EB-88099,US,446.42,USD,In Stock,6,1,2026-02-01T05:00:00,N
NordAssay,NA-60624,EB-47714,DE,520.18,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
CytoNova,CN-14934,EB-48421,DE,97.79,EUR,Discontinued,0,1,2025-10-30T05:00:00,Y
NordAssay,NA-15506,EB-61752,DE,429.94,EUR,2 Wochen,14,1,2026-01-26T06:00:00,N
